split,audio_path,syllabary,target
test,training_data/processed/sentence_audio/Sentence_for_entry_0196.wav,ᏍᎪᎯ ᎠᏕᎸ ᎤᏁᎸ ᎤᏪᏥ ᎠᏧᏣ,skohi atelv unhelv uwetsi atshutsa
test,training_data/processed/sentence_audio/Sentence_for_entry_0779.wav,ᎡᎵᏍᏗ ᏱᎧᏃᎲᎵ ᎾᎿ ᎡᎬᎢ,elihsti yikhanohvli nanha ekv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_0187.wav,ᏗᏠᏗ ᏗᏆᏁᏟᏙᏗ ᎠᎩᎸᏉᏗ,tilhohti tikwanelhtohti akilvkwhti
test,training_data/processed/sentence_audio/Sentence_for_entry_0683.wav,ᏗᎪᏪᎵ ᏕᏥᎪᎵᏰᎠ,tikowheli tetsikoliye'a
test,training_data/processed/sentence_audio/Sentence_for_entry_1580_01.wav,ᎠᎩᎦᎾᏬᏍᎦᏛ ᏍᏗᎩᏓ ᏃᏊ,akikanawohskatv hstikhita nokwu
test,training_data/processed/sentence_audio/Sentence_for_entry_0429.wav,ᏍᏆᎳ ᏗᎪᏪᎶᏗ ᎠᏴᏩᏔ,skwala tikowheloti ayvwhahtha
test,training_data/processed/sentence_audio/Sentence_for_entry_0311_01.wav,ᎠᏂᏍᎦᏯ ᎠᎴ ᎠᏂᎨᏯ ᏕᏥᎪᏩᏘᎭ,anihskaya ale anikeyha tetsikowahthiha
test,training_data/processed/sentence_audio/Sentence_for_entry_1822.wav,ᎥᏓᎵ ᎾᎥ ᎠᏂᏃᎯᎵᏙᎰ ᏩᏓᏚᎦ,vtali na'v aninohilitoho watatuka
test,training_data/processed/sentence_audio/Sentence_for_entry_0867.wav,ᎣᏏ ᏭᏏᏔᏓ ᎤᎴᏴᏒᎢ,ohsi wuhsihthata uleyvhsv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_0317.wav,ᎠᎵ ᏚᏖᎡᏒ ᎤᏄᏮᎢ,ali tuthe'ehsv unhuwv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1664.wav,ᏪᏏ ᎠᏂᏓ ᎤᏂᎬᎯᏍᏗ ᎨᏐᎢ,wehsi anita unikhvhihsti kehso'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1571.wav,ᎠᎹᏱ ᎠᏆᏚᎭ,amayi akwatuha
test,training_data/processed/sentence_audio/Sentence_for_entry_0016.wav,ᎠᏓᎨᏳᏗ ᎤᎵᏍᎨᏓ,atakeyhti ulhsketa
test,training_data/processed/sentence_audio/Sentence_for_entry_1671.wav,ᎤᎵᎪᎲᏍᏗ ᎢᏴ ᏛᎴᏅᎯ ᏓᏕᏠᏆᏍᎬᎢ,ulkohvhsti iyv tvlenvhi tatelhohkwahskv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1203.wav,ᏣᎳᎩ ᎤᏪᏘ ᎢᎾ ᎢᏗᎦᏘ ᏙᏓᎳ,tsalaki uwethi ina itikathi totala
test,training_data/processed/sentence_audio/Sentence_for_entry_0920.wav,Ꮎ ᎩᏟ ᎠᎹ ᎤᏁᏩᏛᏗ ᎠᏁᎵᏗᎭ,na kilhi ama unewhthvhti anelhtiha
test,training_data/processed/sentence_audio/Sentence_for_entry_1452.wav,ᏏᎩᎩ ᎾᏂᏪᏍᎬ ᎦᏛᎩᎠ,sikiki naniwehskv kathvki'a
test,training_data/processed/sentence_audio/Sentence_for_entry_1329.wav,ᎦᏂᏢ ᎠᏰᏍᏛᏗ ᎤᎴᏌ ᏗᎧᏲᏗᏍᎩᎢ ᎤᏮᏣᎬᏅᎢ,kanilhv ayehstvti ulehsa tikhayohtihski'i uwhtsakvnv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_0396_02.wav,ᎤᏴᏍᏕᏓ ᏱᎩ ᎩᎶ ᎠᏍᏚᎲᏍᎪᎢ,uyhvhsteta yiki khilo ahstuhvhsko'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1137.wav,ᎦᏙᎩ ᎭᏗᏍᎨ Ꮭ ᎪᎱᏍᏗ,katoki hatihske lha kohuhsti
test,training_data/processed/sentence_audio/Sentence_for_entry_0055.wav,ᎠᏥᎳ ᎪᏢᏗ ᎠᏓᏪᎳᎩᎠ,atsila kolhvhti atawelaki'a
test,training_data/processed/sentence_audio/Sentence_for_entry_1231.wav,Ꮭ ᏧᎬᏩᎶᏗ ᏱᏂᎬᏂᏏᏍᎪ ᎠᎵᎮᎵᏍᏗ ᎨᏒᎢ,lha tsukvwalhti yinikvnhihsihsko alihelihsti kehsv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_0465.wav,ᎤᏬᏰᏂ ᎤᎴᏴᏒ ᎤᏗᏞᎩ ᎣᏏ ᎤᏒᏂᎳ,uwoyeni uleyvhsv utilhehki ohsi uhsvnhila
test,training_data/processed/sentence_audio/Sentence_for_entry_0436.wav,ᎩᏟ ᏚᎦᏘᎴᎾ ᎦᏅᏍᏓ ᎬᏗ ᎤᏍᏉᎭᎸᏂᎸᎢ,kilhi tukhthilena kanhsta kvhti uhskwohalvnilv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_0066.wav,ᎠᎨᏳᏣ ᎤᎦᏔᏍᏓᏁᎳ ᎤᏕᎰᏒᎢ,akeyhutsa ukhthahstanela utehohsv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1207.wav,ᎢᎸᎯᏳᎢᏍ ᎯᏯᏍᎩᏘᏒ ᏥᏌ,ilvhiyuhs hiyahskitsv tsihsa
test,training_data/processed/sentence_audio/Sentence_for_entry_0176.wav,ᏂᎯᏍ ᎭᏝᏫᏘᏗᏍᎩ ᎯᎠ ᏥᏳ,nihihs halhawithtihski hi'a tsiyu
test,training_data/processed/sentence_audio/Sentence_for_entry_1101_02.wav,ᎩᎶ ᎬᏂᎭ ᎦᎶᎯᏍᏗᎢ,khilo kvnhi kalohihsti'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1532.wav,ᎤᏓᏅᎯᏓ ᎡᎳᏗ ᎤᏂᎩᏒᎢ,utanvhita elati unhikihsv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1390.wav,ᏅᏃᎯ ᎠᏰᏟ ᎠᎢ ᎩᎶᎢ,nvnohi ayelhi a'i khilo'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1524.wav,ᎦᏙ ᎤᏍᏗ ᏨᏏ Ꮎ ᎤᏓᎾᏂ,kato uhsti tshvhsi na utana'ni
test,training_data/processed/sentence_audio/Sentence_for_entry_0280.wav,ᎯᎦᏔᎭᏍ ᏣᎳᎩ ᏣᏬᏂᎯᏍᏗ,hikhthahahs tsalaki tsawonihihsti
test,training_data/processed/sentence_audio/Sentence_for_entry_0446.wav,ᎤᎾᎵᎢ ᎤᎶᏌ ᎤᏐᎸᏓᎩᎡᎸᎢ,unali'i ulohsa uhsolvtaki'elv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_0490.wav,ᎦᎪ ᏱᏓᏓᎩᏯ ᏱᏍᏓᏙᎩᏯ,kako yitatakhiya yihstahthohkiya
test,training_data/processed/sentence_audio/Sentence_for_entry_0553.wav,ᎦᏙᎲ Ꮭ ᏱᏙᏣᏓᏅᏗᏍᏔᏁ,katohv lha yitotsatanvtihsthane
test,training_data/processed/sentence_audio/Sentence_for_entry_1534.wav,ᎤᏓᏍᏛᏗᏍᏗ ᎨᏒ ᏩᏟᎢᎶᎯᎭ ᏱᏛᏲᏍᏗ ᏗᎧᏃᏩᏛᏍᏗ,utahstvtihsti kehsv walhi'ilohiha yitvyohsti tikhanowatvhsti
test,training_data/processed/sentence_audio/Sentence_for_entry_0052.wav,Ꮭ ᎠᏎ ᏣᏓᏍᏓᏴᏗ ᏱᎩ ᏝᎮᏃ ᏯᎩᏲᏏᎭ,lha ahse tsatahstayhti yiki lhahenho yakiyohsiha
test,training_data/processed/sentence_audio/Sentence_for_entry_0224.wav,ᎤᏁᎦ ᎤᏥᎸ ᎬᏗ ᎤᏰᎦᏝᏅᎢ,uneka utsilv kvhti uyhehkalhanv'i
test,training_data/processed/sentence_audio/Sentence_for_entry_1309.wav,Ꮎ ᎠᏧᏣ ᎤᏓᏅᎯᏓ ᎤᏓᎾᏩᏍᏔᏅ ᎢᏳᏍᏗ ᏍᏓᏯ ᎧᏬᎳᏕᎠ,na atshutsa utanvhita utanawhsthanv iyuhsti hstaya khawolte'a
valid,training_data/processed/sentence_audio/Sentence_for_entry_0117_01.wav,Ꮎ ᎠᎨᏳᏣ ᎤᏍᏘᎬ ᎤᎦᎳᏍᏗ ᎤᏚᎵ,na akeyhutsa uhstihkv ukalhsti utuli
valid,training_data/processed/sentence_audio/Sentence_for_entry_0633.wav,ᎪᎱᏍᏗ ᏗᎩᏃᏣᎸᏗ ᎠᏆᏚᎵᎭ,kohuhsti tikinotsalhti akwatuliha
valid,training_data/processed/sentence_audio/Sentence_for_entry_1096_02.wav,ᏣᎳᎩ ᎬᏗ ᏚᏟᏃᎮᏔᏅᎢ,tsalaki kvhti tulhinohehthanv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1181.wav,ᎢᎸᏍᎩ ᎢᏳᏟᎶᏓ ᎡᎳᏓ ᎤᏂᎩᏒᎢ ᎩᎳ ᎤᏓᏣᏁᎴᎢ,ilvhski iyulhilota elata unhikihsv'i khila utatsanele'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0118.wav,ᎢᎦᏓ ᎠᎦᎷᎦ ᏧᏍᏗ ᎨᏐ ᎢᎦᏓᏃ ᏧᏔᎾ,ikata akaluka tsuhsti kehso ikatanho tsuthana
valid,training_data/processed/sentence_audio/Sentence_for_entry_0434.wav,ᎤᏍᏆᏂᎪᏒ ᎾᎯᏗᏴ ᎤᏕᏠᏆᎥ ᎤᎪᎵᏰᏗ ᎤᏪᏥ ᎠᏧᏣ,uhskwanikohsv nahitiyv utelhohkwa'v ukoliyeti uwetsi atshutsa
valid,training_data/processed/sentence_audio/Sentence_for_entry_0597.wav,ᏗᏣᎴᎲᎦ ᎦᏛᏅ ᏂᎦᏓ ᏕᏣᎴᏅᎢ,titsalehvka katvnv nikata tetsalenhv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0378.wav,ᎠᏂᏍᎬᏘ ᎯᏍᎩᏁ ᎤᏕᏘᏱᏍᎩ ᎡᏥ,anhskvthi hihskine utethiyihski etsi
valid,training_data/processed/sentence_audio/Sentence_for_entry_0310.wav,ᎦᏄᎸᎯ ᎦᎢᏒ ᎠᎴ ᎢᎾᏓ ᏂᏥᏯᎳᏍᏛᏔᏅᎢ,kanulvhi ka'ihsv ale inata nitsiyalahstvthanv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1486.wav,ᏒᎦᏔ ᏚᏩᏒ ᏗᎦᏚᎲᎢ,svkhtha tuwhahsv tikatuhv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1362.wav,ᏂᎦᏓ ᏴᏫ ᎬᏩᏛᎦᏅ ᎦᏬᏂᏍᎬᎢ,nikata yvwi kvwhthvkanv kawonihskv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1439.wav,ᏎᎷ ᏧᏓ ᏧᎧᏲᏓ ᏓᎪᎲᏍᏗᎭ,selu tsuta tsukhayhota takohvhstiha
valid,training_data/processed/sentence_audio/Sentence_for_entry_0574.wav,ᎤᏄᎸᏅ ᏧᎴᏗ ᏕᎦᏥᏡᎬᎢ,unulvnhv tsulehti tekatsilhkv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0932.wav,ᏧᏂᎸᏫᏍᏓᏁᎯ ᎤᎾᏗᏔᏍᏗ ᎠᎹ ᏥᏅᏤᎦ,tsunilvwhstanehi unatithahsti ama tsinvtseka
valid,training_data/processed/sentence_audio/Sentence_for_entry_0803.wav,ᏗᏂᏲᏟ ᎤᏂᎸᏉᏗ ᎦᏙᎯ ᏧᎾᏁᎶᏗᎢ,tiniyolhi unilvkwhti katohi tsunanelhti'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0008.wav,ᎡᎳᏗ ᏭᏗᎾ ᏍᏆᏞᏍᏗ ᎤᏓᏗᏅᏒᎢ,elati wutina hskwalhehsti utatinvhsv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0327.wav,ᏳᏓᏬᎡᎾ ᎠᎵᏰᏑᏍᏘᎩᏍᎪᎢ,yutawo'ena aliyehsuhsthikihsko'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1591.wav,ᎪᎱᏍᏗ ᎤᎪᏏᏓ ᎠᎩᏩᏒᎦ,kohuhsti ukohsita akiwhsvka
valid,training_data/processed/sentence_audio/Sentence_for_entry_1733.wav,Ꮎ ᏓᏆᎴᎳ ᏧᏍᎪᏍᏗ ᏚᏨᏍᏔ,na takwalela tsuhskohsti tutsvhstha
valid,training_data/processed/sentence_audio/Sentence_for_entry_0426.wav,ᏅᎩ ᎠᏰᏟ ᎠᏍᏆᏗᏍᎪ ᏚᎸᏫᏍᏓᏁᎲᎢ,nvhki ayelhi ahskwatihsko tulvwhihstanehv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0982.wav,ᎬᎾ ᎦᏅᏍᎨ ᎠᏍᏗᎩᎠ,kvna kanvhske ahstiki'a
valid,training_data/processed/sentence_audio/Sentence_for_entry_1582_01.wav,ᎤᎨᏳᎭ ᏩᏥ ᏝᎴ ᎩᎶ ᏴᎬᏙᎵᏍᏓ,ukeyuha watsi tlhale khilo yvkvtholhsta
valid,training_data/processed/sentence_audio/Sentence_for_entry_0330.wav,ᎩᎦᎨ ᏗᎵᏲ ᏚᎵᏲᎭ,kikake tiliyo tuliyoha
valid,training_data/processed/sentence_audio/Sentence_for_entry_0032.wav,ᎤᏔᎾ ᎠᏓᎨᏗ ᏄᏩᏅᏗ ᏗᏎᎯᏍᏗᎢ,uthana atakhehti nuwanhti tihsehihsti'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1094.wav,ᎢᏌ ᎬᎫᏍᏗᎭ ᎡᏥ,ihsa kvkuhstiha etsi
valid,training_data/processed/sentence_audio/Sentence_for_entry_1334.wav,ᎪᎳ ᏧᏂᏍᏗᎩᏍᏗ ᎤᏂᎸᏉᏗ ᎩᏟ,khola tsunihstikihsti unilvkwhti kilhi
valid,training_data/processed/sentence_audio/Sentence_for_entry_0198.wav,ᎦᏬᏂᏍᎩ ᎦᏬᏂᏍᎬ ᎠᏁᏟᏗᎭ,kawonihski kawonihskv anhelhtiha
valid,training_data/processed/sentence_audio/Sentence_for_entry_1112.wav,ᏯᏖᏃ ᎲᏃᏌᎲᎢ ᏂᏣᏂᎩᏓᏊ,yhahtheno hvnohsahv'i nitsanhikitakwu
valid,training_data/processed/sentence_audio/Sentence_for_entry_0908.wav,ᎦᏂᏰᎦ ᏧᎸᏫᏍᏓᏁᏗ ᎤᎭ,kaniyeka tsulvwhstanehti uha
valid,training_data/processed/sentence_audio/Sentence_for_entry_0152.wav,ᎦᏂᏱᏍᎩ ᏍᏆᏞᏍᏗ ᎦᏂᏱᏍᎬ ᏚᏅᏓ ᎠᎬᏓᎨᏂ ᎤᏩᏂᎸᎢ,ka'niyihski hskwalhehsti ka'niyihskv tunvta akvtakeni uwanhilv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0947.wav,ᎦᏂᏱᏍᎩ ᎢᏳᎵᏍᏙᏗ ᎤᏚᎵᎭ,ka'niyihski iyulhstohti utuliha
valid,training_data/processed/sentence_audio/Sentence_for_entry_1631.wav,ᎤᏔᎾ ᎤᏲᎾ ᏄᏩᏅᏗ ᏓᏆᎴᎷᎢ,uthana uyhona nuwanhti takwalelu'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0282.wav,ᎯᎠ ᎠᏍᎦᏯ ᎤᏙᎯᏳ ᎠᎦᏔᎿᎢ,hi'a ahskaya utohiyu akhthanha'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0919.wav,ᎠᎹ ᎤᏗᏔᏍᏗ ᏥᏁᎥᏏ,ama utithahsti tsine'vhsi
valid,training_data/processed/sentence_audio/Sentence_for_entry_1795_01.wav,ᎤᏬᎯᏳᏐ ᏚᏳᎪᏛ ᎾᏛᏁᎲᎢ,uwohiyuhso tuyukhtv natvnehv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1572.wav,ᎦᏙ ᏚᏙᎠ ᎤᏚᏥ,kato tuto'a ututsi
valid,training_data/processed/sentence_audio/Sentence_for_entry_0382.wav,ᎦᎪ ᎤᎪᏗ ᎠᏌᎹᏗᏯ ᏂᎯ ᎡᏣᏙᎨ,kako ukoti ahsamatiya nihi etsatokhe
valid,training_data/processed/sentence_audio/Sentence_for_entry_0498.wav,Ꮭ ᏳᎸᏉᏗ ᎤᏚᎩᏍᏗ,lha yulvkwhti uthukihsti
valid,training_data/processed/sentence_audio/Sentence_for_entry_0220.wav,ᎤᏯᏛᏁᎢᏍ ᎤᏒ ᏥᎨᏒ,uyhahthvnhe'ihs uhsv tsikehsv
valid,training_data/processed/sentence_audio/Sentence_for_entry_0688.wav,ᎢᎾᏓ ᏗᎯᎯ ᎩᏟ ᎤᏩᎧᎭ,inata tihihi kilhi uwakhaha
valid,training_data/processed/sentence_audio/Sentence_for_entry_1507.wav,ᏦᎯᏳᎭᏍ ᎠᏂᏥᎩᎵ ᎠᏁᎲ,tsohiyuhahs anitskili anehv
valid,training_data/processed/sentence_audio/Sentence_for_entry_0123.wav,ᏥᏈᏍᏗ ᎠᎦᏍᎦ Ꮲ ᎡᏅᏍᏗ ᎪᎯ ᎢᎦ,tskwihsti akahska tlhv envhsti khohi ika
valid,training_data/processed/sentence_audio/Sentence_for_entry_0199.wav,ᎯᎠ ᎪᏪᎵ ᎠᏁᎵᏔᏅ ᎠᏆᏚᎵᎭ,hi'a kowheli anhelhthanv akwatuliha
valid,training_data/processed/sentence_audio/Sentence_for_entry_1323.wav,ᎩᎳ ᏫᎨᏙᎸ ᏗᎦᏚᎲᎢ,khila wiketolv tikatuhv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1337.wav,ᎭᏢ ᎬᏙᎣ ᎠᎫᎩᏍᏗ,halhv khtho'o akhukihsti
valid,training_data/processed/sentence_audio/Sentence_for_entry_0111.wav,ᎠᏥᏰᏣᏍᏙᏗ ᎤᏚᎵᏍᎬ ᎢᏳᏍᏗ ᎠᏛᏁᎵᎭ,atsiyetsahstohti utulihskv iyuhsti atvneliha
valid,training_data/processed/sentence_audio/Sentence_for_entry_1754.wav,ᏒᎯ ᎤᏘᏴᏅ ᎠᏂᎩᎠ,svhi uthiyvnhv aniki'a
valid,training_data/processed/sentence_audio/Sentence_for_entry_0956.wav,Ꮭ ᏯᏆᏚᎵ ᎪᎱᏍᏗ ᎦᏃᏍᎩᏓ ᎠᎩᏩᎯᏍᏗᎢ,lha yakwatuli kohuhsti kanohskita akhiwahihsti'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0719.wav,ᎯᎳ ᎢᏴ ᏗᏘᏲᎯᎯ ᏄᎵᏍᏔᏁᎢ,hila iyv tithiyohihi nulhsthane'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0884.wav,ᎯᎶᏅᏓ ᏥᎪᏯ ᏄᏅ ᏧᎩᎳ,hilonhta tskoya nunv tsukhila
valid,training_data/processed/sentence_audio/Sentence_for_entry_1348.wav,ᎪᎩ ᏱᏄᎵᏍᏔᎾ ᏆᏄᎾᏍᏗ ᏕᎦᏕᏍᎪ ᎡᏥ ᎠᎴ ᏕᎦᎶᏗᏍᎪᎢ,koki yinulhsthana kwhanunhsti tekatehsko etsi ale tekalhtihsko'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0191.wav,Ꮭ ᎤᎵᏬᏨ ᏱᎩ Ꮎ ᎢᎾᏓ Ꮟ ᎠᎵᏖᎸᎲᏍᎦᏊ,lha uliwhotsv yiki na inata hsi alhthelvhvhskakwu
valid,training_data/processed/sentence_audio/Sentence_for_entry_0836.wav,ᎦᎵᏦᏕ ᏓᎦᏁᏍᎨᎯ,kalhtsote takanehskehi
valid,training_data/processed/sentence_audio/Sentence_for_entry_1576.wav,ᎦᏙ ᎤᏍᏗ ᎤᎦᎹ ᏣᏚᎵᎭ,kato uhsti ukama tsatuliha
valid,training_data/processed/sentence_audio/Sentence_for_entry_0486.wav,ᏗᎨᏫ ᎠᏍᎦᏯ ᎠᏘᏂ,tikhewi ahskaya athinhi
valid,training_data/processed/sentence_audio/Sentence_for_entry_0967.wav,Ꮎ ᎤᏟᏂᎩᏓ ᎠᏍᎦᏯ ᏔᎷᎩᏍᎩ ᎦᏄᏖᏲᎭ,na ulhinikita ahskaya thalukihski kanutheyoha
valid,training_data/processed/sentence_audio/Sentence_for_entry_1174.wav,ᎢᏤᎢᏳᏍᏗ ᎠᏓᏁᎸ ᎦᏁᎳ ᎣᎩᎾᎵᎢ,itse'iyuhsti atanelv kanela okinali'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1163.wav,ᎩᎳᏛ ᎢᎦᎷᎦ ᎤᏑᏂᏙᎸᎢ,khilatv ika'luhka uhsunhitolv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1497.wav,ᎨᏛ ᎤᎩᎳ ᏔᏬᏗ,kethv ukhi'la thawoti
valid,training_data/processed/sentence_audio/Sentence_for_entry_0266.wav,ᏩᎦ ᏱᏚᎪᎭ ᏓᎨᎮᎪᎢ,wahka yitukoha takheheko'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1619.wav,Ꮭ ᏳᎸᏉᏗ ᎩᎶ ᎤᎪᏩᏛᏗ ᎤᏁᎸᏒᎢ,lha yulvkwhti khilo ukowahthvhti unhelvhsv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0427.wav,ᎠᏍᏆᎨᏂ ᎤᏪᎯᏍᏓᏁ ᎤᏓᎾᏫᏍᏔᏅᎢ,ahskwakeni uwehihstane utanawhsthanv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0990_02.wav,ᏧᎦᏒᏍᏗ ᎤᏩᏌᏁᎾᏛᏅ ᎤᏪᏘ ᏓᏆᎴᎳ ᎤᏓᎾᏫᏍᏔᎾ,tsukhsvhsti uwahsanentvnv uwethi takwalela utanawhsthana
valid,training_data/processed/sentence_audio/Sentence_for_entry_1375.wav,ᏙᏳ ᏂᏣᏓᏅᏛᎾ,toyu nitsatanhthvna
valid,training_data/processed/sentence_audio/Sentence_for_entry_0560.wav,ᏂᎦᎵᏍᏔᏅᏊ ᎢᎦ ᏕᎯᎬᏩᎶᏔᏅ ᎬᏯᏈᏴᎡᎸᎢ,nikalhsthanvkwu ika tehikvwalhthanv kvyakwiyv'elv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0476.wav,ᎪᏛ ᏭᏗᎾ ᎠᏓᏪᎳᎩᏍᎩ ᎤᏔᏍᎩᏒᎢ,kothv wutina atawelakihski uthahskihsv'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_1044.wav,ᎪᎯᏁᎪ ᎤᏪᏥ ᎠᏧᏣ ᎠᎹᏱ ᏱᏚᏂᏐᏣ,kohineko uwetsi atshutsa amayi yitunihsohtsa
valid,training_data/processed/sentence_audio/Sentence_for_entry_1594.wav,ᎠᏕᎳ ᎤᎬᏫᏳ ᏓᏆᏚᎵᎭ,atela ukvwiyu takwatuliha
valid,training_data/processed/sentence_audio/Sentence_for_entry_0065.wav,ᎤᏕᎰᎯᏍᏙᏗ ᎠᏁᏟᏗᎭ,utehohihstohti anelhtiha
valid,training_data/processed/sentence_audio/Sentence_for_entry_0457.wav,ᎯᎳ ᎢᎦᏅᎯᏓ ᎠᏑᎶ ᎭᏑᎵᏍᎪ,hila ikanvhita ahsulo hahsulihsko
valid,training_data/processed/sentence_audio/Sentence_for_entry_1294.wav,ᏥᏔᎦ ᎧᏃᎨ ᎠᏍᏗᎩᎠ,tsithaka khanoke ahstiki'a
valid,training_data/processed/sentence_audio/Sentence_for_entry_1465_01.wav,ᏐᎢ ᏗᎧᏅᏑᎸ ᏩᏴᎭ,so'i tikhanvhsulv wayvha
valid,training_data/processed/sentence_audio/Sentence_for_entry_0017.wav,ᎢᎦᏓ ᏗᎩᏍᏗ ᎠᎾᏓᎯᎯ ᏥᏈᏍᏗ ᏱᏓᎩᏌ,ikata tikhihsti anatahihi tskwihsti yitakhihsa
valid,training_data/processed/sentence_audio/Sentence_for_entry_1826.wav,ᏩᏚᎾ ᎤᎦᎵᏍᏔᏅ ᎤᎳᏏᏕᎾ ᎤᏓᎷᏯ,watuna ukalhsthanv ulahsihtena utaluyha
valid,training_data/processed/sentence_audio/Sentence_for_entry_1202.wav,ᎯᎳ ᎾᏂᎠ ᎠᏂᏣᎳᎩ ᏚᏂᎸᏫᏍᏓᏁ ᏣᎳᎩ ᎠᏰᏟᎢ,hila nani'a anitsalaki tunilvwhihstane tsalaki ayelhi'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0460.wav,ᎭᏑᏴᎳ Ꮎ ᎤᎦᎹ,hahsuyvla na ukama
valid,training_data/processed/sentence_audio/Sentence_for_entry_1119.wav,ᎯᎳ ᎢᎪᎯᏓ ᏕᏨᏩᏝᏁ ᏗᎿᏬ,hila ikohita tetsvwalhane tinhawo
valid,training_data/processed/sentence_audio/Sentence_for_entry_1201.wav,ᏣᎳᎩᏍ ᎯᏬᏂᏍᎩ,tsalakihs hiwonihski
valid,training_data/processed/sentence_audio/Sentence_for_entry_0686.wav,ᎧᎾᏁᏍᎩ ᎦᏨᏍᎬ ᏥᎪᏩᏔ ᏗᎫᎵᏗᏍᎩ,khananehski katsvhskv tsikowahtha tikulhtihski
valid,training_data/processed/sentence_audio/Sentence_for_entry_0130.wav,ᎠᏂᏣᎳᎩ ᎠᏂᎨᏳᏣ ᎤᏂᎸᏉᏗ ᎤᎾᎳᏍᎦᏟᏗᎢ,anitsalaki anikeyhutsa unilvkwhti unalahskalhti'i
valid,training_data/processed/sentence_audio/Sentence_for_entry_0449.wav,ᎯᎳ ᎢᎦᏅᎯᏓ ᎠᏍᏘ ᏣᏚᎵ,hila ikanvhita ahsthi tsatuli
valid,training_data/processed/sentence_audio/Sentence_for_entry_0243.wav,ᎠᏣᏓᏍ Ꮎ ᎠᏍᎦᏯ ᎠᏣᎳᎩᎨ,atsahtahs na ahskaya atsalakikhe
valid,training_data/processed/sentence_audio/Sentence_for_entry_0925.wav,ᏕᎦᏅᏅ ᏕᎦᏁᏍᏓᎳᏗᎠ,tekanvnhv tekanehstalti'a
valid,training_data/processed/sentence_audio/Sentence_for_entry_0898.wav,ᎦᎸᎳᏗᎨ ᏫᎶᎦ,kalvlatike whi'loka
valid,training_data/processed/sentence_audio/Sentence_for_entry_0765_02.wav,ᎠᏁᏙᎭᏍ ᏕᏣᏓᏘᎿᎥ,anetohahs tetsatathinha'v
valid,training_data/processed/sentence_audio/Sentence_for_entry_1830.wav,ᎥᏍᎩᏱ ᏔᎵᏍᎪ ᏅᎩᏁ ᏭᏅ ᏓᏂᏍᏓᏲᎯᎲ ᎠᏓᏁᏗ,vhskiyhi thalhsko nvhkine wunhv tanihstayohihv atanhehti
valid,training_data/processed/sentence_audio/Sentence_for_entry_1380.wav,ᎦᏙ ᎤᏍᏗ ᏂᏨᏅᏗ ᎯᏃᎨᏂ,kato uhsti nitsvnhti hinhokeni
valid,training_data/processed/sentence_audio/Sentence_for_entry_1709.wav,ᏱᎰᏩ ᏚᏙᎠ ᎤᏁᏝᏅᎯ ᎠᏗᎭ ᎦᎸᏉᏗ ᎪᏪᎵ,yihowa tuto'a unelhanvhi atiha kalvkwhti kowheli
